"The background color for the checkout page around the header and payment form.","Màu nền cho các trang checkout xung quanh tiêu đề và hình thức thanh tóan."
"The background color for the header of the checkout page. Case-insensitive six-character HTML hexadecimal color code in ASCII.","The background color for the header of the checkout page. Case-insensitive six-character HTML hexadecimal color code in ASCII."
"The default number of child authorizations in your PayPal account is 1. To do multiple authorizations please contact PayPal to request an increase.","The default number of child authorizations in your PayPal account is 1. To do multiple authorizations please contact PayPal to request an increase."
"The following error(s) occured:","Lỗi sau đã xuất hiện:"
"The image at the top left of the checkout page. Max size is 750x90-pixel. <strong style=""color:red"">https</strong> is highly encouraged.","Hình ảnh ở phía trên bên trái của trang checkout. Kích thướtt tốid đa là 750x90-pixel. <strong style=""color:red"">https</strong> được khuyến khích"
"The maximum number of child authorizations is reached.","The maximum number of child authorizations is reached."
"The merchant account is not yet verified.","Tài khỏan doanh nghiệp chưa được xác minh."
"The payment curency does not match any of the merchant\'s balances currency.","The payment curency does not match any of the merchant\'s balances currency."
"The payment eCheck is not yet cleared.","Thanh tóan eCheck chưa được rõ."
"The payment is authorized but not settled.","The payment is authorized but not settled."
"The payment is pending because it was made to an email address that is not yet registered or confirmed.","The payment is pending because it was made to an email address that is not yet registered or confirmed."
"The payment is pending while it is being reviewed by PayPal for risk.","The payment is pending while it is being reviewed by PayPal for risk."
"The payment was made via credit card. In order to receive funds merchant must upgrade account to Business or Premier status.","Việc thanh tóan được thực hiện thông qua thẻ tín dụng. Để nhận được tiền doanh nghiệp phải nâng cấp tài khỏan thành trạng thái Bussiness hoặc Premier."
"There is already another PayPal solution enabled. Enable this solution instead?","Đã có giải pháp PayPal khác được kích họat. Cho phép giải pháp này thay vì?"
"There was an error processing your order. Please contact us or try again later.","Có một lỗi khi xửy lý hóa đơn của bạn. Xin vui lòng liên hệ với chúng tôi và thử lại."
"This feature needs be enabled first for the merchant account through PayPal technical support.","Tính năng này cần được kích họat đầu tiên cho tài khỏan doanh nghiệp thông qua hỗ trợ kỹ thuật PayPal."
"This operation requires an existing transaction object.","This operation requires an existing transaction object."
"Time of Day","Time of Day"
"Title","Tiêu đề"
"Transaction ID","Transaction ID"
"Transaction ID must not be empty.","ID giao dịch không được rỗng."
"Transaction Information","Thông tin giao dịch"
"Transfer Cart Line Items","Transfer Cart Line Items"
"Transfer Shipping Options","Transfer Shipping Options"
"Triggered Fraud Filters","Triggered Fraud Filters"
"URL method for Cancel URL and Return URL","Phương thức URL để hủy URL và trả về URL"
"Unable to cancel Express Checkout.","Không thể hủy Express Checkout."
"Unable to change status. Current status is not correspond to real status.","Không thể thay đổi trạng thái. Trạng thái hiện tại không tương ứng với trạng thái thực tế."
"Unable to communicate with the PayPal gateway.","Không thể giao tiếp với PayPal gateway."
"Unable to initialize Express Checkout review.","Unable to initialize Express Checkout review."
"Unable to initialize Express Checkout.","Không thể khởi tạo Express Checkout."
"Unable to place the order.","Không thể đặt hàng."
"Unable to process Express Checkout approval.","Unable to process Express Checkout approval."
"Unable to start Express Checkout.","không thể bắt đầu Express Checkout."
"Unable to update Order data.","Unable to update Order data."
"Unable to update shipping method.","Không thể cập nhật phương thức vận chuyển."
"Unknown Error. Please try again later.","Lỗi không xác định. Xin vui lòng thử lại."
"Unknown reason. Please contact PayPal customer service.","Nguyên nhân không xác định. Xin vui lòng liên hệ dịch vụ khách hàng PayPal."
"Update Order Data","Update Order Data"
"Use Proxy","Sử dụng Proxy"
"Use colon to specify port. For example: ""test.example.com:5224"".","Sử dụng dấu hai chấm để xác định cổng For example: ""test.example.com:5224""."
"User","User"
"User-initiated Currency Conversion","Người bắt đầu chuyển đổi tiền tệ"
"Uses store frontend name by default.","Uses store frontend name by default."
"VAT Number","VAT Number"
"Vendor","Vendor"
"View","Hiển thị"
"View Demo","Hiển thị Demo"
"View Transaction","Hiển thị giao dịch"
"View Transaction Details","Hiển thị chi tiết giao dịch"
"Virtual PayPal Debit Card Transaction","Virtual PayPal Debit Card Transaction"
"Virtual Terminal Payment","Virtual Terminal Payment"
"Void","Void"
"We prefer PayPal (150 X 40)","We prefer PayPal (150 X 40)"
"We prefer PayPal (150 X 60)","We prefer PayPal (150 X 60)"
"Website Payments Plus","Website Payments Plus"
"Website Payments Pro (Includes Express Checkout)","Website Payments Pro (Includes Express Checkout)"
"Website Payments Pro Hosted Solution","Website Payments Pro Hosted Solution"
"Website Payments Pro Hosted Solution (Includes Express Checkout)","Website Payments Pro Hosted Solution (Includes Express Checkout)"
"Website Payments Pro Hosted Solution and Express Checkout","Website Payments Pro Hosted Solution and Express Checkout"
"Website Payments Pro Payflow Edition (Includes Express Checkout)","Website Payments Pro Payflow Edition (Includes Express Checkout)"
"Website Payments Pro Payflow Edition and Express Checkout","Website Payments Pro Payflow Edition and Express Checkout"
"Website Payments Pro and Express Checkout","Website Payments Pro and Express Checkout"
"Website Payments Standard","Website Payments Standard"
"Website Payments Standard Payment","Website Payments Standard Payment"
"What is PayPal?","What is PayPal?"
"Whether to create a billing agreement, if there are no active billing agreements available.","Whether to create a billing agreement, if there are no active billing agreements available."
"Will appear as a payment option only for customers who have at least one active billing agreement.","Sẽ xuất hiện như một tùy chọn thanh tóan chỉ dành cho những khách hàng có ít nhất một thỏa thuận thanh tóan họat động."
"WorldLink Withdrawal","WorldLink Withdrawal"
"Would you like to sign a billing agreement to streamline further purchases with PayPal?","Bạn có muốn một thỏa thuận thanh tóan để sắp xếp mua thêm với PayPal?"
"Wrong PayPal Express Checkout Token specified.","Wrong PayPal Express Checkout Token specified."
"Yes","Yes"
"Yes. Matched Address and five-didgit ZIP","Vâng, địa chỉ phù hợp và năm ký tự số ZIP"
"You cannot void a verification transaction","Bạn không thể hủy bỏ một giao dịch xác minh"
"You will be redirected to the PayPal website in a few seconds.","Bạn sẽ được chuyển đến một trang web PayPal trong một vài giây"
"You will be redirected to the PayPal website when you place an order.","Bạn sẽ được chuyển đến PayPal webiste khi bạn đặt hàng."
"You will be redirected to the PayPal website.","Bạn sẽ được chuyển đến website PayPal."
"You will be required to enter your payment details after you place an order.","Bạn sẽ được yêu cầu để nhập chi tiết thanh tóan sau khi đặt hàng."
"Zip/Postal Code","Zip/Postal Code"
"eBay Auction Payment","eBay Auction Payment"
