"Please use letters only (a-z or A-Z) in this field.","Xin vui lòng chỉ sử dụng ký tự từ (a-z or A-Z) trong trường này."
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","Xin vui lòng chỉ sử dụng ký tự số trong trường này. Xin vui lòng tránh khỏang cách hoặc ký tự khác như là chấm hoặc phẩy."
"Please use only letters (a-z or A-Z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","Xin vui lòng chỉ sử dụng ký tự từ (a-z or A-Z) hoặc số (0-9) trong trường này. Không có khỏang cách hoặc ký tự khác được cho phép."
"Prefix","Prefix"
"Preset Theme","Preset Theme"
"Preview","Preview"
"Price","Giá"
"Price Font Color","Price Font Color"
"Primary Color","Primary Color"
"Primary Font Color","Primary Font Color"
"Problem changing or sending password.","Problem changing or sending password."
"Product Name3 ","Product Name3 "
"Product Name3 1","Product Name3 1"
"Product Name3 2","Product Name3 2"
"Product is unavailable.","Product is unavailable."
"Product was not specified.","Sản phẩm không được xác định."
"Product(s) currently out of stock.","Sản phẩm hiện tại hết hàng."
"Purchase Order Number","Purchase Order Number"
"Push Notification","Push Notification"
"Push Notifications allow you to send messages directly to the people who have installed your app on their device. Send messages to your full audience even when your app is closed. Push Notifications are one of the best ways to keep your app active by delivering valuable content directly to your customers. Learn more about Push Notifications - <a href=""%1$s"" target=""_blank"">%1$s</a>","Push Notifications allow you to send messages directly to the people who have installed your app on their device. Send messages to your full audience even when your app is closed. Push Notifications are one of the best ways to keep your app active by delivering valuable content directly to your customers. Learn more about Push Notifications - <a href=""%1$s"" target=""_blank"">%1$s</a>"
"Push Title","Tiêu đề Push"
"Push message","Thông điệp Push"
"Push title","Tiêu đề Push"
"Queue Date","Queue Date"
"Queue Message","Queue Message"
"Queue does not exist.","Queue does not exist."
"Queue is allowed only for applications with enabled Push Notification.","Queue is allowed only for applications with enabled Push Notification."
"Quote instance is required.","Quote instance is required."
"Recipient Information","Thông tin người nhận"
"Recommended size 1024px x 344px. Note: Image size affects the performance of your app.","Kích cỡ được đề nghị 1024px x 344px. Chú ý: kích cỡ hình ảnh ảnh hưởng tới hiệu xuất của ứng dụng."
"Recommended size 1024px x 704px. Note: Image size affects the performance of your app.","Kích cỡ được đề nghị 1024px x 704px. Chú ý: kích cỡ hình ảnh ảnh hưởng tới hiệu xuất của ứng dụng."
"Recommended size 320px x 230px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.","Kích cỡ được đề nghị 320px x 230px. Chú ý: kích cỡ hình ảnh ảnh hưởng đến hiệu cuất của ứng dụng. Giữ kích cỡ hình ảnh dưới 50 KB cho hiệu xuất tối ưu."
"Recommended size 320px x 258px. Note: Image size affects the performance of your app. Keep your image size below 50 KB for optimal performance.","Kích cỡ được đề nghị 320px x 258px. Chú ý: kích cỡ hình ảnh ảnh hưởng đến hiệu cuất của ứng dụng. Giữ kích cỡ hình ảnh dưới 50 KB cho hiệu xuất tối ưu."
"Recommended size 320px x 367px. Note: Image size affects the performance of your app. Keep your image size below 75 KB for optimal performance.","Kích cỡ được đề nghị 320px x 367px. Chú ý: kích cỡ hình ảnh ảnh hưởng đến hiệu cuất của ứng dụng. Giữ kích cỡ hình ảnh dưới 75 KB cho hiệu xuất tối ưu"
"Recommended size 35px x 35px.","Kích cỡ được đề nghị 35px x 35px."
"Recommended size 768px x 294px. Note: Image size affects the performance of your app.","Kích cỡ được đề nghị 768px x 294px. Chú ý: kích cỡ hình ảnh ảnh hưởng tới hiệu xuất của ứng dụng."
"Recommended size 768px x 960px. Note: Image size affects the performance of your app.","Kích cỡ được đề nghị 768px x 960px. Chú ý: kích cỡ hình ảnh ảnh hưởng tới hiệu xuất của ứng dụng."
"Redemption functionality is disabled.","Redemption functionality is disabled."
"Refunded","Refunded"
"Regular and confirmation passwords must be equal","Regular and confirmation passwords must be equal"
"Related Product Background Color","Related Product Background Color"
"Request internal error.","Request internal error."
"Reset theme to default","Phục hồi lại theme mặc định"
"Resubmission Key","Resubmission Key"
"Resubmit App","Resubmit App"
"Review","Review"
"Rich Push allows you to create and send engaging experiences by adding HTML and other rich media components to your push notifications. Moving beyond alerts and badge updates, Rich Push takes users into the app while displaying content in a customizable WebKit view. Create branded messages that engage your users with new content and information, all without having to update your app. Learn more about Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>","Rich Push allows you to create and send engaging experiences by adding HTML and other rich media components to your push notifications. Moving beyond alerts and badge updates, Rich Push takes users into the app while displaying content in a customizable WebKit view. Create branded messages that engage your users with new content and information, all without having to update your app. Learn more about Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>"
"SORT BY:","SORT BY:"
"Save","Lưu lại"
"Save As","Save As"
"Save Theme","Lưu Theme lại"
"Save and Continue Edit","Lưu và tiếp tục sửa"
"Save and Submit App","Lưu và gởi ứng dụng"
"Save in address book","Save in address book"
"Screens:","Screens:"
"Scroll Background Color","Scroll Background Color"
"Search","Tìm kiếm"
"Secondary Color","Secondary Color"
"Secondary Font Color","Secondary Font Color"
"Select All","Chọn tất cả"
"Selected product is unavailable.","Sản phẩm được chọn không có sẳn."
"Sender Information","Thông tin gởi"
"Settings","Settings"
"Shipped","Đã vận chuyển"
"Shipping Address","Địa chỉ vận chuyển"
"Shipping Method","Phương thức vận chuyển"
"Shipping address has been set.","Địa chỉ vận chuyển đã được gán."
"Shipping method has been set.","Phương thức vận chuyển đã được gán."
"Shipping method is required","Phương thức vận chuyển được yêu cầu"
"Shipping method successfully updated","Phương thức vận chuyển đã cập nhật thành công"
"Shipping to this address is not possible.","Vận chuyển tới địa chỉ này là không thể."
"Shop","Shop"
"Shopping cart is empty.","Giỏ hàng rỗng."
"Sky Blue","Sky Blue"
"Social Networking","Mạng xã hội"
"Some emails were not sent.","Một vài email chưa được gởi."
"Sorry, no payment options are available for this order at this time.","Sorry, no payment options are available for this order at this time."
"Sorry, no quotes are available for this order at this time.","Sorry, no quotes are available for this order at this time."
"Specific Countries","Quốc gia cụ thể"
"Specified address does not exist.","Địa chỉ được xác định không tồn tại."
"Specified invalid app code.","Đã xác định mã ứng dụng không hợp lệ."
"Specified invalid data.","Đã xác định dữ liệu không hợp lệ."
"Specified item does not exist in wishlist.","Đã xác định sản phẩm không tồn tại trong wishlist."
"Standard Checkout","Standard Checkout"
"Standard Checkout uses the checkout methods provided by Magento. Only inline payment methods are supported. (e.g PayPal Direct,  Authorize.Net, etc.)","Standard Checkout uses the checkout methods provided by Magento. Only inline payment methods are supported. (e.g PayPal Direct,  Authorize.Net, etc.)"
"Start Date","Start Date"
"Start Date - Month","Start Date - Month"
"Start Date - Year","Start Date - Year"
"State/Province","State/Province"
"Status","Status"
"Store Credit payment is not being used in your shopping cart.","Store Credit payment is not being used in your shopping cart."
"Store View","Store View"
"Store logo that is displayed on copyright page of app. Preferred size: 100px x 100px.","Store logo that is displayed on copyright page of app. Preferred size: 100px x 100px."
"Store logo that is displayed on copyright page of app. Preferred size: 200px x 200px.","Store logo that is displayed on copyright page of app. Preferred size: 200px x 200px."
"Street Address","Street Address"
"Street Address %s","Street Address %s"
"Submission","Submission"
"Submission Fields","Submission Fields"
"Submission History","Submission History"
"Submit App","Submit App"
"Submit App ""%s""","Submit App ""%s"""
"Submit App failure. %s","Submit App failure. %s"
"Submit App failure. Invalid activation key provided","Submit App failure. Invalid activation key provided"
"Submitted","Submitted"
"Subtotal (Excl. Tax)","Subtotal (Excl. Tax)"
"Subtotal (Incl. Tax)","Subtotal (Incl. Tax)"
"Suffix","Suffix"
"Summary of Your Review","Summary of Your Review"
"T-Shirts","T-Shirts"
"Tabs","Tabs"
"Tax","Tax"
"Telephone","Telephone"
"Tell a Friend","Tell a Friend"
"Tell a Friend is disabled.","Tell a Friend is disabled."
"Tell a Friend link has been sent.","Tell a Friend link has been sent."
"Template","Template"
"Template Content","Template Content"
"Template Name","Template Name"
"Template does not exist.","Template does not exist."
"Template for new AirMail Message does not exist.","Template for new AirMail Message does not exist."
"Template has been deleted.","Template has been deleted."
"Text length does not satisfy specified max text range.","Text length does not satisfy specified max text range."
"Text length does not satisfy specified min text range.","Text length does not satisfy specified min text range."
"Thank you for registering!","Cảm ơn bạn vì đã đăng ký!"
"Thank you for your purchase! ","Cảm ơn bạn vì đã mua! "
"The Mailbox title will be shown in the More Info tab. To understand more about the title, please <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">click here</a>","The Mailbox title will be shown in the More Info tab. To understand more about the title, please <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">click here</a>"
"The icon that appears in the Android Market. Recommended size: 512px x 512px. Maximum size: 1024 KB.","The icon that appears in the Android Market. Recommended size: 512px x 512px. Maximum size: 1024 KB."
"The store credit payment has been removed from shopping cart.","The store credit payment has been removed from shopping cart."
"Theme configurations are successfully reset.","Cấu hình Theme phục hồi thành công."
"Theme has been created.","Theme đã được tạo ra."
"Theme has been delete.","Theme đã xóa."
"Theme label can\'t be empty","Nhãn Theme không thể rỗng"
"Theme label:","Nhãn Theme:"
"Theme name is not set.","Tên Theme chưa được gán."
"There were some problems with the data.","Có một vài lỗi với dữ liệu."
"This email address was not found in our records.","This email address was not found in our records."
"This is a required field.","Đây là trường được yêu cầu nhập."
"Title","Tiêu đề"
"Title bar","Title bar"
"To activate PayPal MEP payment method activate Express checkout first. ","Để kích họat phương thức thanh tóan PayPal MEP  kích họat thanh tóan Express trước tiên. "
"Token has not been set.","Token đã được gán."
"Total incl. Tax: %1$s","Total incl. Tax: %1$s"
"Twitter API","Twitter API"
"Twitter API Key","Twitter API Key"
"Twitter Secret Key","Twitter Secret Key"
"Unable to cancel Mobile Express Checkout.","Không thể hủy thanh tóan Mobile Express."
"Unable to cancel queue.","Unable to cancel queue."
"Unable to collect cart totals.","Unable to collect cart totals."
"Unable to delete queue.","Unable to delete queue."
"Unable to find an app to delete.","Không thể tìm ứng dụng để xóa."
"Unable to find template to delete.","Không thể tìm template để xóa."
"Unable to get shipping methods list.","Không thể lấy danh sách phương thức vận chuyển."
"Unable to initialize MEP Checkout.","Không thể khởi tạo thanh tóan MEP."
"Unable to initialize PayPal Mobile Express Checkout.","Không thể khởi tạo thanh tóan PayPal Mobile Express."
"Unable to initialize express checkout review.","Unable to initialize express checkout review."
"Unable to initialize express checkout shipping method list.","Unable to initialize express checkout shipping method list."
"Unable to initialize return action.","Unable to initialize return action."
"Unable to load addresses.","Không thể tải địa chỉ."
"Unable to load application form.","Không thể tải form ứng udjng."
"Unable to load billing address form.","Không thể tải form địa chỉ thanh tóan."
"Unable to load billing address.","Không thể tải địa chỉ thanh tóan."
"Unable to load categories.","Không thể tải danh mục."
"Unable to load checkout.","Không thể tải checkout."
"Unable to load order list.","Unable to load order list."
"Unable to load order review.","Unable to load order review."
"Unable to load product gallery.","Unable to load product gallery."
"Unable to load product info.","Không thể tải thông tin sản phẩm."
"Unable to load product options.","Không thể tải tùy chọn sản phẩm."
"Unable to load product review.","Unable to load product review."
"Unable to load product reviews.","Unable to load product reviews."
"Unable to load review form.","Unable to load review form."
"Unable to load search.","Không thể tải tìm kiếm."
"Unable to load shipping address form.","Không thể tải form địa chỉ vận chuyển."
"Unable to place the order.","Không thể đặt hàng."
"Unable to post the review.","Unable to post the review."
"Unable to process preview.","Unable to process preview."
"Unable to render a gift card account.","Unable to render a gift card account."
"Unable to render an order.","Unable to render an order."
"Unable to render the store credits.","Unable to render the store credits."
"Unable to save app.","Không thể lưu ứng dụng."
"Unable to save message.","Không thể lưu thông điệp."
"Unable to save shipping address.","Không thể lưu địa chỉ vận chuyển."
"Unable to save shipping method.","Không thể lưu phương thức vận chuyển."
"Unable to save template.","Không thể lưu template."
"Unable to start MEP Checkout.","Không thể mở thanh tóan MEP."
"Unable to start Mobile Express Checkout.","Không thể mở thanh tóan Mobile Express."
"Unable to update shipping method.","Không thể cập nhật phương thức vận chuyển."
"Undefined","Không được định nghĩa"
"Unknown Error","Lỗi không xác định"
"Unknown Error.","Lỗi không xác định."
"Unsupported character in path: ""%s""","Unsupported character in path: ""%s"""
"Unsupported value type received","Không hỗ trợ lọai giá trị được nhận"
"Update Preview","Update Preview"
"Upon receiving these credentials, please fill in the corresponding fields.","Upon receiving these credentials, please fill in the corresponding fields."
"Urban Airship Push Notification","Urban Airship Push Notification"
"Use Store Credit (%s available)","Use Store Credit (%s available)"
"Use as my default billing address","Được sử dụng như là địa chỉ thanh tóan mặc định"
"Use as my default shipping address","Được sử dụng như là địa chỉ vận chuyển mặc định"
"View Details","Hiển thị chi tiết"
"View Gallery","View Gallery"
"Warning: All related AirMail messages will be deleted!","Warning: All related AirMail messages will be deleted!"
"Website is offline.","Website is offline."
"Wishlist has been cleared.","Wishlist đã được xóa."
"Wishlist has been updated.","Wishlist đã được cập nhật."
"Wishlist has been updated. But there are accrued some errors while updating some items.","Wishlist đã được cập nhật. Nhưng có tích lũy một số lỗi trong khi cập nhật một số sản phẩm."
"Wrong Ipad background image orientation has been specified: ""%s"".","Wrong Ipad background image orientation has been specified: ""%s""."
"Wrong PayPal Mobile Express Checkout Token specified.","Wrong PayPal Mobile Express Checkout Token specified."
"Wrong device type.","Sai lọai thiết bị."
"Wrong email format","Sai định dạng email"
"Wrong or expired Gift Card Code.","Sai hoặc đã hết hạn mã Gift Card."
"Wrong theme format.","Sai định dạng theme."
"YYYY","YYYY"
"Year","Năm"
"You are already logged in.","Bạn đã đăng nhập."
"You can watch statistics here.","Bạn có thể xem thống kê ở đây."
"You need to enable PayPal Express Checkout first from the Payment configuration before enabling PayPal MECL.","Bạn phải kích họat thanh tóan PayPal Express trước tiên từ cấu hình thanh tóan trước khi kích họat PayPal MECL."
"You will receive an order confirmation email with details of your order and a link to track its progress.","Bạn sẽ nhận được một email xác nhận đơn hàng với chi tiết đơn hàng của bạn và một liên kết theo dõi tiến độ."
"Your current balance is:","Your current balance is:"
"Your order # is: %s. ","Your order # is: %s. "
"Your review has been accepted for moderation.","Your review has been accepted for moderation."
"Zip/Postal Code","Zip/Postal Code"
"\'%s\' exceeds the allowed file size: %d (bytes)","\'%s\' exceeds the allowed file size: %d (bytes)"
"\'%s\' height exceeds allowed value of %d px","\'%s\' height exceeds allowed value of %d px"
"\'%s\' is not a valid file extension. Allowed extensions: %s","\'%s\' is not a valid file extension. Allowed extensions: %s"
"\'%s\' width exceeds allowed value of %d px","\'%s\' width exceeds allowed value of %d px"
"and","and"
"each","each"
"iPad","iPad"
"iPhone","iPhone"
"save","save"
"ver. %s","ver. %s"
