"Newsletter Problems","Newsletter Problems"
"Newsletter Queue","Newsletter Queue"
"Newsletter Subscribers","Newsletter Subscribers"
"Newsletter Templates","Newsletter Templates"
"Next month (hold for menu)","Next month (hold for menu)"
"Next year (hold for menu)","Next year (hold for menu)"
"No","No"
"No (price without tax)","No (price without tax)"
"No Data Found","Không tìm thấy dữ liệu"
"No Templates Found","Không tìm thấy template"
"No change","Không thay đổi"
"No customer id defined.","Không có id của khách hàng được xác định."
"No information available.","Không có thông tin."
"No profile loaded...","Không load được thông tin..."
"No records found for this period.","Không tìm thấy mẫu tin cho giai đọan này."
"No records found.","Không tìm thấy mẫu tin."
"No report code specified.","Không có code report được xác định."
"No search keywords.","Không tìm thấy từ khóa."
"No search modules were registered","Không tìm thấy modules được đăng ký"
"No wishlist item id defined.","không xác định đựơc id của item wishlist."
"None","Rỗng"
"Note:","Note:"
"Notes","Notes"
"Notifications","Chú ý"
"Number of Orders","Số lượng Hóa Đơn"
"Number of Uses","Số lượng dùng"
"Number of Views","Số lượng hiển thị"
"Number of records:","Số lượng mẫu tin:"
"OAuth Consumers","OAuth Consumers"
"OAuth authorization for admin","OAuth authorization for admin"
"OAuth authorization simple for admin","OAuth authorization simple for admin"
"OK","OK"
"Old rate:","Tỷ lệ củ:"
"Once you log into your PayPal Advanced account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Once you log into your PayPal Advanced account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below"
"Once you log into your PayPal Payflow Link account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below","Once you log into your PayPal Payflow Link account, navigate to the Service Settings - Hosted Checkout Pages - Set Up menu and set the options described below"
"One or more media files failed to be synchronized during the media storages syncronization process. Refer to the log file for details.","One or more media files failed to be synchronized during the media storages syncronization process. Refer to the log file for details."
"One or more of the Cache Types are invalidated:","Một hoặc nhiều lọai cache không có hiệu lực:"
"Online Customers","Khách hàng online"
"Only Once (version upgrade)","Chỉ nâng cấp được 1 phiên bản"
"Only attributes with scope ""Global"", input type ""Dropdown"" and Use To Create Configurable Product ""Yes"" are available.","Chỉ có thuộc tính với pham vị là ""Global"", Thuộc tính input là ""Dropdown"" và dùng để tạo ra sản phẩm configurable ""Yes"" là có sẳn."
"Only mapped fields","Chỉ ánh xa trường"
"Optional","Lựa chọn"
"Options","Chọn"
"Order","Hóa Đơn"
"Order #%s","Hóa Đơn #%s"
"Order #%s (%s)","Hóa Đơn #%s (%s)"
"Order Created Date","Ngày tạo ra Hóa đơn"
"Order ID","Order ID"
"Order Totals","Tổng hóa đơn"
"Order Updated Date","Ngày cập nhật hóa đơn"
"Order Updated Date report is real-time, does not need statistics refreshing.","Báo cáo ngày cập nhập hóa đơn là thời gian thực, không cần phải thống kê."
"Orders","Đơn hàng"
"Original Magento attribute names in first row:","Thuộc tính magento gốc trong dòng đầu tiên:"
"Out of stock","Out of stock"
"PDT (Payment Data Transfer) Only","PDT (Payment Data Transfer) Only"
"Package Extensions","Package Extensions"
"Pages","Trang"
"Parent Product Thumbnail","Parent Product Thumbnail"
"Parent Transaction ID","Parent Transaction ID"
"Passive mode","Passive mode"
"Password","Password"
"Password Confirmation","Xác nhận lại password"
"Password confirmation must be same as password.","Xác nhận lại password phải cùng tên với password."
"Password must be at least of %d characters.","Password phải chứa ít nhất %d ký tự."
"Password must include both numeric and alphabetic characters.","Password phải bao gồm cả ký tự số và chữ."
"Password:","Password:"
"Path:","Đường dẫn:"
"Payment method instance is not available.","Khởi tạo phương thức Payment không có tồn tại."
"Payment method is not available.","Phương thức Payment không có tồn tại."
"Payment method must be specified.","Phương thức Paymnt phải được xác định."
"Pending Reviews","Pending Reviews"
"Pending Tags","Pending Tags"
"Per Item","Per Item"
"Per Order","Per Order"
"Percent","Percent"
"Performed At","Performed At"
"Period","Period"
"Permanent (301)","Permanent (301)"
"Permissions","Cho phép"
"Personal Information","Thông tin cá nhân"
"Phone:","Điện thọai:"
"Please Select","Xin vui lòng chọn:"
"Please confirm site switching. All data that hasn\'t been saved will be lost.","Xin vui lòng xác nhận việc chuyển site. Tất cả dữ liệu không được save sẽ bị mất."
"Please enter 6 or more characters.","Xin vui lòng nhập 6 hoặc nhiều hơn 6 ký tự."
"Please enter a number greater than 0 in this field.","Xin vui lòng nhập một số lớn hơn 0 trong trường này."
"Please enter a valid $ amount. For example $100.00.",xin vui lòng nhập đúng số lượng $ . Ví dụ $100.00."
"Please enter a valid URL. For example http://www.example.com or www.example.com","Xin vui lòng nhập đúng URL. Ví dụ http://www.example.com or www.example.com"
"Please enter a valid URL. http:// is required","Xin vui lòng nhập đúng URL . http:// được yêu cầu "
"Please enter a valid credit card number.","Xin vui lòng nhập đúng số credit card."
"Please enter a valid date.","Xin vui lòng nhập đúng ngày tháng."
"Please enter a valid email address. For example johndoe@domain.com.","Xin vui lòng nhập đúng địa chỉ email. Ví dụ johndoe@domain.com."
"Please enter a valid email.","Xin vui lòng nhập đúng địa chỉ email."
"Please enter a valid number in this field.","Xin vui lòng nhập đúng số tròng trường này."
"Please enter a valid phone number. For example (123) 456-7890 or 123-456-7890.","Xin vui lòng nhập đúng số phone. Ví dụ (123) 456-7890 or 123-456-7890."
"Please enter a valid social security number. For example 123-45-6789.","Xin vui lòng nhập đúng số social security. Ví dụ 123-45-6789."
"Please enter a valid value from list","Xin vui lòng nhập đúng giá trị từ list"
"Please enter a valid value, ex: 10,20,30","Xin vui lòng nhập đúng giá trị, ex: 10,20,30"
"Please enter a valid zip code.","Xin vui lòng nhập đúng zip code."
"Please enter a valid zip code. For example 90602 or 90602-1234.","Xin vui lòng nhập đúng zip code. Ví dụ 90602 or 90602-1234."
"Please enter another credit card number to complete your purchase.","Xin vui lòng nhập số credit card khác để hòan thành việc chi trả."
"Please enter password","Xin vui lòng nhập password"
"Please enter password to confirm rollback.","Xin vui lòng nhập password để xác nhận việc rollback."
"Please enter valid password.","Xin vui lòng nhập đúng password."
"Please make sure that all global admin search modules are installed and activated.","Xin vui lòng chắc chắn rằng tất cả modules tìm kiếm của admin được cài đặt và kích họat."
"Please make sure that your changes were saved before running the profile.","Xin vui lòng chắc chắc chắn rằng sự thay đổi của bạn đã được lưu trước khi thực thi profile."
"Please make sure your passwords match.","Xin vui lòng chắc chắn rằng password của bạn là phù hợp."
"Please select State/Province.","Xin vui lòng chọn State/Province."
"Please select a customer.","Xin vui lòng chọn khách hàng."
"Please select a store.","Xin vui lòng chọn store."
"Please select an option.","Xin vui lòng chọn một option."
"Please select catalog searches.","Xin vui lòng chọn danh mục tìm kiếm."
"Please select customer(s).","Xin vui lòng chọn khách hàng."
"Please select message(s).","Xin vui lòng chọn thông điệp."
"Please select one of the above options.","Xin vui lòng chọn option phía trên."
"Please select one of the options.","Xin vui lòng chọn một options."
"Please select review(s).","Xin vui lòng chọn review(s)."
"Please select tag(s).","Xin vui lòng chọn tag(s)."
"Please specify backup creation options","Xin vui lòng xác định việc tạo ra options sao lưu"
"Please specify the admin custom URL.","Xin vuiu lòng xác định URL cho admin."
"Please try to logout and sign in again.","Xin vui lòng đăng suất và đăng nhập lại."
"Please type the letters from the image:","Xin vui lòng viết chữ theo hình ảnh:"
"Please use in this field only ""a-z,0-9,_"".","Xin vui lòng chỉ sử dụng  ký tự ""a-z,0-9,_"". trong trường này"
"Please use letters only (a-z) in this field.","Xin vui lòng chỉ sử dụng ký tự từ (a-z) trong trường này."
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","Xin vui lòng chỉ sử dụng ký tự số trong trường này. Xin vui lòng tránh khỏang trắng hoặc là ký tự khác như là dấu chấm hoặc dấu phẩy."
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","Xin vui lòng chỉ sử dụng ký tự từ (a-z or A-Z), số từ (0-9) hoặc khỏang trắng trong trường này."
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","Xin vui lòng chỉ sử dụng ký tự từ (a-z) hoặc số từ (0-9) trong trường này. Không có khỏang trắng hoặc ký tự khác được chấp nhận."
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","Xin vui lòng chỉ nhập vào những ký tự từ (a-z)  hoặc số từ(0-9) hoặc khỏang trắng và dấu # được sử dụng trong trường này."
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","Xin vui lòng sử dụng đinh dạng này : dd/mm/yyyy. Ví dụ 17/03/2006 cho ngày 17 tháng 3, 2006."
"Please wait while the indexes are being refreshed.","Xin vui lòng chờ khi indexes đang được refreshed."
"Please wait, loading...","Xin vui lòng chờ, đang tải..."
"Please wait...","Xin vui lòng chờ..."
"Please, add some answers to this poll first.","Xin vui lòng thêm một vài câu trả lời cho câu bình chọn này đầu tiên."
"Please, select ""Visible in Stores"" for this poll first.","Xin vui lòng chọn ""Visible in Stores"" cho câu bình chọn này đầu tiên."
"Poll Manager","Quản lý câu bình chọn"
"Polls","Câu bình chọn"
"Popular","Phổ biến"
"Position of Watermark for %s","Vị trí của Watermark cho %s"
"Pregenerated product images files.","Tạo lại files hình ảnh cho sản phẩm."
"Prev. month (hold for menu)","Tháng trước (giữ menu)"
"Prev. year (hold for menu)","Năm trước (giữ menu)"
"Preview","Xem lại"
"Preview Template","Xem lại Template"
"Price","Giá"
"Price alert subscription was saved.","Price alert subscription was saved."
"Price:","Price:"
"Processed <strong>%s%% %s/%d</strong> records","Xử lý <strong>%s%% %s/%d</strong> mẫu tin"
"Product","Sản phẩm"
"Product Name","Tên sản phẩm"
"Product Reviews","Xem lại sản phẩm"
"Product Tax Classes","Product Tax Classes"
"Product Thumbnail Itself","Product Thumbnail Itself"
"Product is not loaded.","Không tải được sản phẩm."
"Product:","Sản phẩm:"
"Products","Sản phẩm"
"Products Bestsellers Report","Báo cáo người bán sản phẩm giỏi nhất"
"Products Most Viewed Report","Báo cáo sản phẩm được xem nhiều nhất"
"Products Ordered","Sản phẩm được đặt hàng"
"Products in Carts","Sản phẩm trong giỏ hàng"
"Profile Action","Profile Action"
"Profile Actions XML","Profile Actions XML"
"Profile Direction","Profile Direction"
"Profile History","Profile History"
"Profile Information","Profile Information"
"Profile Name","Profile Name"
"Profile Payments","Profile Payments"
"Profile Schedule","Profile Schedule"
"Profile Wizard","Profile Wizard"
"Profiles","Profiles"
"Promo","Promo"
"Promotions","Quảng cáo"
"Purchased Item","Mua bán một Item"
"Put store on the maintenance mode while backup creation","Đặt store ở trạng thái bảo hành khi tạo ra sao lưu"
"Put store on the maintenance mode while rollback processing","Đặt store ở trạng thái bảo hành khi xử lý việc rollback"
"Quantity","Số lượng"
"Queue Refresh","Queue Refresh"
"Queued... Cancel","Queued... Cancel"
"REST Roles","REST Roles"
"Radio Buttons","Radio Buttons"
"Rates","Rates"
"Read details","Đọc chi tiết"
"Rebuild","Xây dựng lại"
"Rebuild Catalog Index","Xây dưng lại Catalog Index"
"Rebuild Flat Catalog Category","Xây dựng lại danh mục Flat Catalog "
"Rebuild Flat Catalog Product","Xây dựng lại sản phẩm Flat Catalog "
"Recent Orders","Đặt hàng ở hiện tại"
"Recent statistics have been updated.","Thống kê hiện tại đã được cập nhật."
"Recurring Profile View","Recurring Profile View"
"Recursive Dir","Recursive Dir"
"Redirect","Redirect"
"Reference","Reference"
"Reference ID","Reference ID"
"Refresh","Refresh"
"Refresh Now*","Refresh Now*"
"Refresh Statistics","Refresh Statistics"
"Region/State","Region/State"
"Regular Price:","Regular Price:"
"Reject","Bỏ qua"
"Reject token authorization Pop Up for admin","Reject token authorization Pop Up for admin"
"Reject token authorization for admin","Reject token authorization for admin"
"Rejection Of Authorization","Rejection Of Authorization"
"Release","Release"
"Release Stability","Release Stability"
"Release Version","Phiên bản mới"
"Reload captcha","Tại lại captcha"
"Remote FTP","Remote FTP"
"Remove","Rỡ bõ"
"Reports","Báo cáo"
"Request Path","Request Path"
"Required","Required"
"Reset","Reset"
"Reset Filter","Phục hồi lại Filter"
"Reset Password","Phục hồi lại password"
"Reset a Password","Phục hồi lại password"
"Resize","Resize"
"Resource Access","Truy cập tài nguyên"
"Resources","Tài nguyên"
"Results","Kết quả"
"Retrieve Password","Lấy Password"
"Return Html Version","Return Html Version"
"Revenue","Lợi nhuận"
"Reviews","Xem lại"
"Reviews and Ratings","Reviews and Ratings"
"Rewrite Rules","Rewrite Rules"
"Role ID","Role ID"
"Role Info","Role Info"
"Role Information","Role Information"
"Role Name","Role Name"
"Role Resources","Role Resources"
"Role Users","Role Users"
"Roles","Roles"
"Roles Resources","Roles Resources"
"Rotate CCW","Rotate CCW"
"Rotate CW","Rotate CW"
"Run","Run"
"Run Profile","Run Profile"
"Run Profile Inside This Window","Run Profile Inside This Window"
"Run Profile in Popup","Run Profile in Popup"
"Running... Kill","Running... Kill"
"SKU","SKU"
"SKU:","SKU:"
"SSL Error: Invalid or self-signed certificate","SSL Error: Invalid or self-signed certificate"
"Sales","Mua bán"
"Sales Report","Báo cáo mua bán"
"Samples","Ví dụ"
"Save","Lưu"
"Save & Generate","Lưu và tạo ra"
"Save Account","Lưu tài khỏan"
"Save Cache Settings","Lưu cấu hình cache"
"Save Config","Lưu cấu hình"
"Save Currency Rates","Lưu tỷ lệ tiền tệ"
"Save Profile","Lưu thông tin"
"Save Role","Lưu Role"
"Save Template","Lưu Template"
"Save User","Lưu người dùng"
"Save and Continue Edit","Lưu và tiếp tục cập nhật"
"Search","Tìm kiếm"
"Search Index","Tìm kiếm Index"
"Search Term","Search Term"
"Search Terms","Search Terms"
"Select","Chọn"
"Select All","Chọn tất cả"
"Select Category","Chọn danh mục"
"Select Date","Chọn ngày tháng"
"Select Range","Select Range"
"Select date","Chọn ngày tháng"
"Selected allowed currency ""%s"" is not available in installed currencies.","tiền tệ cho phép ""%s"" được chọn không có trong hệ thống tiền tệ được cài đặt."
"Selected base currency is not available in installed currencies.","Tiền tệ được chọn không có sẳn trong hệ thống tiền tệ được cài đặt."
"Selected default display currency is not available in allowed currencies.","Tiền tệ hiển thị mặc định không có sẳn trong hệ thống tiền tệ được cho phép."
"Selected default display currency is not available in installed currencies.","Tiền tệ được chọn không có sẳn trong hệ thống tiền tệ được cài đặt."
"Self-assigned roles cannot be deleted.","Self-assigned roles không thể bị xóa."
"Sender","Người gởi"
"Separate Email","Tách biệt Email"
"Shipment #%s comment added","Shipment #%s comment added"
"Shipment #%s created","Shipment #%s created"
"Shipment Comments","Shipment Comments"
"Shipment History","Shipment History"
"Shipments","Shipments"
"Shipping","Vận chuyển"
"Shipping Address","Địa chỉ vận chuyển"
"Shipping Address: ","Địa chỉ vận chuyển: "
"Shipping Origin","Shipping Origin"
"Shipping Price","Giá vận chuyển"
"Shipping address selection is not applicable","Địa chỉ vận chuyển được chọn không phù hợp"
"Shipping method must be specified.","Phương thức vận chuyển phải được xác định."
"Shipping method selection is not applicable","Phương thức vận chuyển được chọn không phù hợp"
"Shopping Cart","Giỏ hàng"
"Shopping Cart Price Rules","Shopping Cart Price Rules"
"Shopping Cart from %s","Giỏ hàng từ %s"
"Show By","Hiển thị bởi"
"Show Report For:","Hiển thị báo cáo cho:"
"Show Reviews","Hiển thị Reviews"
"Sitemap Information","Thông tin về Sitemap "
"Size for %s","Size for %s"
"Skip Category Selection","Bỏ qua chọn danh mục "
"Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.","Một vài items trong đơn hàng này có nhiều lọai hóa đơn và phương thức vận chuyển khác nhau. Bạn chỉ có thể tạo phương thức vận chuyển sau khi hóa đơn được tạo ra."
"Some of the ordered items do not exist in the catalog anymore and will be removed if you try to edit the order.","Một vài Items trong đơn hàng không có trong danh mục và sẽ bị bỏ đi nếu sửa đơn hàng."
"Sorry, this feature is coming soon...","Xin lỗi, Tính năng này sẽ có liền...."
"Special Price:","Giá đặc biệt:"
"Specific Countries","Quốc gia cụ thể"
"Specified","Xác định"
"Specified profile does not exist.","Xác định thông tin không tồn tại."
"Spreadsheet Name:","Tên của Spreadsheet :"
"Start Date","Ngày bắt đầu"
"Starting profile execution, please wait...","Bắt đầu thực thi profile, xin vui lòng chờ..."
"State/Province:","Bang/Tỉnh:"
"Static Blocks","Static Blocks"
"Status","Trạng thái"
"Status:","Trạng thái:"
"Stock Quantity:","Số lượng Stock:"
"Stock notification was saved.","Thông báo Stock được lưu."
"Store","Store"
"Store Email Addresses Section","Chứa mục Email Address"
"Store View","Store View"
"Store:","Store:"
"Stores","Stores"
"Subject","Chủ đề"
"Submit","Submit"
"Subpackage cannot be conflicting.","Gói phụ không bị sung đột."
"Subtotal","Subtotal"
"Switch/Solo/Maestro Only","Switch/Solo/Maestro Only"
"Symbol","Symbol"
"Synchronization is required.","Đồng bộ hóa được yêu cầu."
"Synchronization of media storages has been successfully completed.","Đồng bộ hóa việc lưu trữ media đã hòan thành."
"Synchronize","Đồng bộ hóa"
"Synchronizing %s to %s","Synchronizing %s to %s"
"Synchronizing...","Synchronizing..."
"System","System"
"System Section","System Section"
"System busy","Hệ thống bận"
"Tags","Tags"
"Target Path","Target Path"
"Tax","Tax"
"Tb","Tb"
"Template","Template"
"Template Content","Template Content"
"Template Information","Template Information"
"Template Name","Template Name"
"Template Styles","Template Styles"
"Template Subject","Template Subject"
"Template Type","Template Type"
"Temporary (302)","Temporary (302)"
"Terms and Conditions","Terms and Conditions"
"Text","Text"
"The Catalog Rewrites were refreshed.","Refresh lại Catalog Rewrites."
"The CatalogInventory Stock Status has been rebuilt.","The CatalogInventory Stock Status has been rebuilt."
"The Comment Text field cannot be empty.","Trường Comment Text không thể rỗng."
"The Flat Catalog Product was rebuilt","Sản phẩm Flat Catalog đang được xây dựng lại"
"The JavaScript/CSS cache has been cleaned.","Bộ nhớ cache JavaScript/CSS đã bị xóa."
"The JavaScript/CSS cache has been cleared.","Bộ nhớ cache JavaScript/CSS đã bị xóa."
"The Layered Navigation indexing has been queued.","The Layered Navigation indexing has been queued."
"The Layered Navigation indexing queue has been canceled.","Layered Navigation indexing queue đã bị xóa."
"The Layered Navigation indices were refreshed.","The Layered Navigation indices were refreshed."
"The Layered Navigation process has been queued to be killed.","The Layered Navigation process has been queued to be killed."
"The Magento cache storage has been flushed.",Lưu trữ bộ nhớ cache đã bị xóa ."
"The URL Rewrite has been deleted.","URL Rewrite đã bị xóa."
"The URL Rewrite has been saved.","URL Rewrite đã được lưu."
"The account has been saved.","Tài khỏan đã được lưu."
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems","Nén có thể được giải nén với <a href=""%s"">%s</a> trong hệ thống của windown"
"The attribute set has been removed.","Một tập các thuộc tính được gỡ bỏ."
"The backup's creation process will take time.","Quá trình tạo ra bản sao lưu sẽ mất thời gian."
"The billing agreement has been canceled.","Đồng ý thanh tóan hóa đơn đã được bỏ qua."
"The billing agreement has been deleted.","Đồng ý thanh tóan hóa đơn đã được xóa."
"The cache storage has been flushed.","Lưu trữ bộ nhớ cache đã được xóa."
"The carrier needs to be specified.","carrier cần phải được xác định."
"The catalog index has been rebuilt.","catalog index đang được xây dựng lại."
"The catalog rewrites have been refreshed.","catalog rewrites đang được refreshed lại."
"The configuration has been saved.","Cấu hình đã được lưu."
"The credit memo has been canceled.","credit memo đã đựơc bỏ qua."
"The credit memo has been created.","credit memo đã được tạo ra."
"The credit memo has been voided.","credit memo đã bị mất hiệu lực."
"The custom variable has been deleted.","Đã xóa biến."
"The custom variable has been saved.","Đã xóa biến."
"The customer has been deleted.","Đã xóa khách hàng."
"The customer has been saved.","Khách hàng đã được lưu."
"The design change has been deleted.","Thay đổi thiết kế đã bị xóa."
"The design change has been saved.","Thay đổi thiết kế đã được lưu."
"The email address is empty.","Địa chỉ email rỗng."
"The email template has been deleted.","Email template đã bị xóa."
"The email template has been saved.","Email template đã được lưu."
"The flat catalog category has been rebuilt.","Flat catalog category đang được xây dựng lại."
"The group node name must be specified with field node name.","Một nhóm tên node phải được xác định với trường tên node."
"The image cache was cleaned.","Bộ nhớ cache về hình ảnh đã bị xóa."
"The image cache was cleared.","Bộ nhớ cache về hình ảnh đã bị xóa."
"The invoice and shipment have been created.","Hóa đơn và phương thức vận chuyển đã được tạo ra."
"The invoice and the shipment  have been created. The shipping label cannot be created at the moment.","Hóa đơn và phương thức vận chuyển đã được tạo ra. Tên phương thức vận chuyển không thể được tạo ở thời điểm hiện tại."
"The invoice has been canceled.","Đã bỏ qua hóa đơn."
"The invoice has been captured.","Đã lấy được invoice."
"The invoice has been created.","Đã tạo ra hóa đơn."
"The invoice has been voided.","Hóa đơn đã mất hiệu lực."
"The invoice no longer exists.","Hóa đơn không tồn tại nữa."
"The item %s (SKU %s) does not exist in the catalog anymore.","Item %s (SKU %s) không tồn tại trong danh mục nữa."
"The order does not allow creating an invoice.","Việc đơn hàng này không được phép tạo ra hóa đơn."
"The order no longer exists.","Việc đặt hàng này không tồn tại."
"The poll has been deleted.","Câu bình chọn đã bị xóa."
"The poll has been saved.","Câu bình chọn đã được lưu."
"The profile has been deleted.","Thông tin profile đã được xóa."
"The profile has been saved.","Thông tin profile đã được xóa."
"The profile has been updated.","Thông tin profile đã được cập nhật."
"The profile has no changes.","Thông tin profile không thay đổi."
"The profile you are trying to save no longer exists","Thông tin profile bạn cố gắng lưu không tồn tại"
"The rating has been deleted.","Rating đã bị xóa."
"The rating has been saved.","Đã lưu rating."
"The role has been deleted.","Đã xóa role."
"The role has been saved.","Đã lưu role."
"The role has been successfully saved.","Lưu thành công role."
"The search index has been rebuilt.","Search index đang được xây dựng lại."
"The shipment has been created.","Đã tạo ra phương thức vận chuyển."
"The shipment has been sent.","Đã gởi phương thức vận chuyển."
"The shipping label has been created.","Tên phương thức vận chuyển đã được tạo ra."
"The tag has been deleted.","Đã xóa tag."
"The tag has been saved.","Đã lưu tag."
"The transaction details have been updated.","Chi tiết giao dịch đã được cập nhật."
"The user has been deleted.","Đã xóa người dùng."
"The user has been saved.","Đã lưu người dùng."
"Themes JavaScript and CSS files combined to one file.","Themes JavaScript and CSS đã được kết hợp thành một file."
"There is an error in one of the option rows.","Có một lỗi trong một dòng lựa chọn."
"This Account is","Tài khỏan này là"
"This Email template no longer exists.","Email template này không tồn tại."
"This Role no longer exists","Role này không tồn tại"
"This Role no longer exists.","Role này không tồn tại."
"This account is","Tài khỏan này là"
"This account is inactive.","Tài khỏan này không được kích họat"
"This action cannot be undone.","Hành động này chưa hòan thành."
"This attribute set does not have attributes which we can use for configurable product","Một tập thuộc tính này không có thuộc tính mà chúng ta có thể sử dụng cho sản phẩm configurable"
"This attribute shares the same value in all the stores","Thuộc tính này chia sẽ cùng một giá trị ở hầu hết các stores"
"This is a demo store. Any orders placed through this store will not be honored or fulfilled.","Đây là store demo. bất cứ đơn hàng nào được đặt ở store này sẽ không được hòan thành"
"This is a required field.","Đây là trường được yêu cầu nhập."
"This product is currently disabled.","Không hỗ trợ sản phẩm này."
"This report depends on timezone configuration. Once timezone is changed, the lifetime statistics need to be refreshed.","Báo cáo này tùy thuộc vào cấu hình thời gian. Một khi thời gian thay đổi, thống kê về lifetime cần phải được refresh lại."
"This section is not allowed.","Mục này không được phép."
"This user no longer exists.","Không tồn tại người dùng này."
"Time","Thời gian"
"Time selection:","Chọn thời gian:"
"Time:","Thời gian:"
"Timeout limit for response from synchronize process was reached.","Giới hạn thời gian trả lời từ quá trình đồng bộ hóa đã đạt được."
"To","To"
"To cancel pending authorizations and release amounts that have already been processed during this payment, click Cancel.","To cancel pending authorizations and release amounts that have already been processed during this payment, click Cancel."
"To use PayPal Payflow Link, you must configure your PayPal Payflow Link account on the PayPal website.","Để sử dụng PayPal Link, bạn phải cấu hình tài khỏanPayPal Payflow link trên PayPal website."
"To use PayPal Payments Advanced, you must configure  your PayPal Payments Advanced account on the PayPal website.","Để sử dụng PayPal nâng cao, bạn phải cấu hình tài khỏanPayPal Payflow link trên PayPal website."
"Toggle Editor","Toggle Editor"
"Tools","Tools"
"Top 5 Search Terms","Top 5 Search Terms"
"Total","Tổng cộng"
"Total Invoiced","Tổng giá trị hóa đơn"
"Total Order Amount","Tổng giá trị đơn hàng"
"Total Refunded","Tổng giá trị trả lại"
"Total of %d record(s) have been deleted.","Tổng %d mẫu tin đã bị xóa."
"Total of %d record(s) have been updated.","Tổng %d mẫu tin đã được cập nhật."
"Total of %d record(s) were canceled.","Tổng %d mẫu tin đã được bỏ qua."
"Total of %d record(s) were deleted","Tổng %d mẫu tin đã bị xóa."
"Total of %d record(s) were deleted.","Tổng %d mẫu tin đã bị xóa."
"Total of %d record(s) were updated","Tổng %d mẫu tin đã được cập nhật."
"Total of %d record(s) were updated.","Tổng %d mẫu tin đã được cập nhật."
"Track Order","Track Order"
"Track this shipment","Track this shipment"
"Tracking number %s for %s assigned","Tracking number %s for %s assigned"
"Tracking number cannot be empty.","Số tracking không được rỗng."
"Transaction Data","Giao dịch dữ liệu"
"Transaction Details","Chi tiết giao dịch"
"Transaction ID","Transaction ID"
"Transaction Type","Lọai giao dịch"
"Transactional Emails","Giao dịch Emails"
"Transactions","Giao dịch"
"Try Magento Go for Free","Sử dụng miễn phí magento"
"Type","Type"
"Type:","Type:"
"URL Rewrite","URL Rewrite"
"URL Rewrite Information","Thông tin URL Rewrite "
"URL Rewrite Management","Quản lý URL Rewrite "
"Unable to cancel the credit memo.","Không thể bỏ credit memo."
"Unable to find a Email Template to delete.","Không thể xóa email template ."
"Unable to find a poll to delete.","Không thể xóa câu bình chọn."
"Unable to find a tag to delete.","Không thể xóa tag."
"Unable to find a user to delete.","Không thể xóa người dùng."
"Unable to initialize import model","Không thể quyền khởi tạo để thêm model"
"Unable to refresh lifetime statistics.","Không thể refresh thống kê lifetime ."
"Unable to refresh recent statistics.","Không thể refresh thống kê hiện tại."
"Unable to save the cron expression.","Không thể lưu cron expression."
"Unable to save the invoice.","Không thể lưu hóa đơn."
"Unable to send the invoice email.","Không thể gởi invoice email."
"Unable to send the shipment email.","Không thể gởi shipment email."
"Unable to update transaction details.","Không thể cập nhật chi tiết giao dịch."
"Unable to void the credit memo.","Không thể bỏ trống credit memo."
"Unknown","Không hiểu"
"Unlimited","Không giới hạn"
"Update","Update"
"Updated At","Updated At"
"Upload File","Upload File"
"Upload Files","Upload Files"
"Upload HTTP Error","Upload HTTP Error"
"Upload I/O Error","Upload I/O Error"
"Upload Security Error","Upload Security Error"
"Upload import file","Upload import file"
"Uploaded file is larger than %.2f kilobytes allowed by server","Upload file lớn hơn %.2f kilobyes được cho phép bởi server"
"Use All Available Attributes","Sử dụng tất cả các thuộc tính có sẳn"
"Use Config Settings","Sử dụng thiêt lập config"
"Use Default","Sử dụng mặc định"
"Use Default Value","Sử dụng giá trị mặc định"
"Use Default Variable Values","Sử dụng giá trị mặc định của biến"
"Use FTP Connection","Dùng kết nối FTP"
"Use Website","Dùng Website"
"Used Currently For","Dùng hiện tại cho"
"Used as Default For","Dùng mặc định cho"
"User Email","User Email"
"User ID","User ID"
"User Info","User Info"
"User Information","User Information"
"User Name","User Name"
"User Name is required field.","User Name is required field."
"User Name:","User Name:"
"User Password","User Password"
"User Role","User Role"
"User Roles","User Roles"
"User Roles Information","User Roles Information"
"User Type Resources","User Type Resources"
"User name","User name"
"Users","Users"
"VAT Number is Invalid","VAT Number is Invalid"
"VAT Number is Valid","VAT Number is Valid"
"Validation Results","Validation Results"
"Value","Value"
"Value Delimiter:","Value Delimiter:"
"Variable","Variable"
"Variable Code","Variable Code"
"Variable HTML Value","Variable HTML Value"
"Variable ID","Variable ID"
"Variable Name","Tên biến"
"Variable Plain Value","Variable Plain Value"
"Verifier code: %s","Mã số xác nhận: %s"
"View Actions XML","View Actions XML"
"View Full Size","Hiển thị tòan kích cỡ"
"View Memo","Hiển thị Memo"
"View Memo for #%s","View Memo for #%s"
